"SUBJECT","Subject","LOCATION","Country","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"XTEXVA01","Exports in goods, s.a.","SVK","Slovak Republic","GP","Growth previous period","Q","Quarterly","2015-Q3","Q3-2015","PC","Percentage","0","Units",,,2.29572817024132,,
"XTEXVA01","Exports in goods, s.a.","SVK","Slovak Republic","GP","Growth previous period","Q","Quarterly","2015-Q4","Q4-2015","PC","Percentage","0","Units",,,-0.733558787719068,,
"XTEXVA01","Exports in goods, s.a.","SVK","Slovak Republic","GP","Growth previous period","Q","Quarterly","2016-Q1","Q1-2016","PC","Percentage","0","Units",,,-0.549693683013863,,
"XTEXVA01","Exports in goods, s.a.","SVK","Slovak Republic","GP","Growth previous period","Q","Quarterly","2016-Q2","Q2-2016","PC","Percentage","0","Units",,,4.89173561942579,,
"XTEXVA01","Exports in goods, s.a.","SVK","Slovak Republic","GP","Growth previous period","Q","Quarterly","2016-Q3","Q3-2016","PC","Percentage","0","Units",,,-1.54453987542066,,
"XTEXVA01","Exports in goods, s.a.","SVK","Slovak Republic","GP","Growth previous period","Q","Quarterly","2016-Q4","Q4-2016","PC","Percentage","0","Units",,,-0.313715878193211,,
"XTEXVA01","Exports in goods, s.a.","SVK","Slovak Republic","GP","Growth previous period","Q","Quarterly","2017-Q1","Q1-2017","PC","Percentage","0","Units",,,-0.460557776453068,,
"XTEXVA01","Exports in goods, s.a.","SVK","Slovak Republic","GP","Growth previous period","Q","Quarterly","2017-Q2","Q2-2017","PC","Percentage","0","Units",,,4.74487979163867,,
"XTEXVA01","Exports in goods, s.a.","SVK","Slovak Republic","GP","Growth previous period","Q","Quarterly","2017-Q3","Q3-2017","PC","Percentage","0","Units",,,9.81105499644686,,
"XTEXVA01","Exports in goods, s.a.","SVK","Slovak Republic","GP","Growth previous period","Q","Quarterly","2017-Q4","Q4-2017","PC","Percentage","0","Units",,,1.94522680831591,,
"XTEXVA01","Exports in goods, s.a.","ESP","Spain","GP","Growth previous period","Q","Quarterly","2010-Q1","Q1-2010","PC","Percentage","0","Units",,,-2.84287183816001,,
"XTEXVA01","Exports in goods, s.a.","ESP","Spain","GP","Growth previous period","Q","Quarterly","2010-Q2","Q2-2010","PC","Percentage","0","Units",,,-2.39613036186319,,
"XTEXVA01","Exports in goods, s.a.","ESP","Spain","GP","Growth previous period","Q","Quarterly","2010-Q3","Q3-2010","PC","Percentage","0","Units",,,5.81544544637863,,
"XTEXVA01","Exports in goods, s.a.","ESP","Spain","GP","Growth previous period","Q","Quarterly","2010-Q4","Q4-2010","PC","Percentage","0","Units",,,11.6297437797483,,
"XTEXVA01","Exports in goods, s.a.","ESP","Spain","GP","Growth previous period","Q","Quarterly","2011-Q1","Q1-2011","PC","Percentage","0","Units",,,6.7658129916388,,
"XTEXVA01","Exports in goods, s.a.","ESP","Spain","GP","Growth previous period","Q","Quarterly","2011-Q2","Q2-2011","PC","Percentage","0","Units",,,4.27341499233121,,
"XTEXVA01","Exports in goods, s.a.","ESP","Spain","GP","Growth previous period","Q","Quarterly","2011-Q3","Q3-2011","PC","Percentage","0","Units",,,0.101010731776165,,
"XTEXVA01","Exports in goods, s.a.","ESP","Spain","GP","Growth previous period","Q","Quarterly","2011-Q4","Q4-2011","PC","Percentage","0","Units",,,-4.27848794462613,,
"XTEXVA01","Exports in goods, s.a.","ESP","Spain","GP","Growth previous period","Q","Quarterly","2012-Q1","Q1-2012","PC","Percentage","0","Units",,,-2.2804433196411,,
"XTEXVA01","Exports in goods, s.a.","ESP","Spain","GP","Growth previous period","Q","Quarterly","2012-Q2","Q2-2012","PC","Percentage","0","Units",,,-1.14637548650393,,
"XTEXVA01","Exports in goods, s.a.","ESP","Spain","GP","Growth previous period","Q","Quarterly","2012-Q3","Q3-2012","PC","Percentage","0","Units",,,2.15825214821938,,
"XTEXVA01","Exports in goods, s.a.","ESP","Spain","GP","Growth previous period","Q","Quarterly","2012-Q4","Q4-2012","PC","Percentage","0","Units",,,3.94663458174431,,
"XTEXVA01","Exports in goods, s.a.","ESP","Spain","GP","Growth previous period","Q","Quarterly","2013-Q1","Q1-2013","PC","Percentage","0","Units",,,2.68632025989151,,
"XTEXVA01","Exports in goods, s.a.","ESP","Spain","GP","Growth previous period","Q","Quarterly","2013-Q2","Q2-2013","PC","Percentage","0","Units",,,-0.141043586248028,,
"XTEXVA01","Exports in goods, s.a.","ESP","Spain","GP","Growth previous period","Q","Quarterly","2013-Q3","Q3-2013","PC","Percentage","0","Units",,,1.49777136641142,,
"XTEXVA01","Exports in goods, s.a.","ESP","Spain","GP","Growth previous period","Q","Quarterly","2013-Q4","Q4-2013","PC","Percentage","0","Units",,,0.19494173835778,,
"XTEXVA01","Exports in goods, s.a.","ESP","Spain","GP","Growth previous period","Q","Quarterly","2014-Q1","Q1-2014","PC","Percentage","0","Units",,,3.14960918208528,,
"XTEXVA01","Exports in goods, s.a.","ESP","Spain","GP","Growth previous period","Q","Quarterly","2014-Q2","Q2-2014","PC","Percentage","0","Units",,,0.374384090923731,,
"XTEXVA01","Exports in goods, s.a.","ESP","Spain","GP","Growth previous period","Q","Quarterly","2014-Q3","Q3-2014","PC","Percentage","0","Units",,,-0.679765202459721,,
"XTEXVA01","Exports in goods, s.a.","ESP","Spain","GP","Growth previous period","Q","Quarterly","2014-Q4","Q4-2014","PC","Percentage","0","Units",,,-8.02814186227883,,
"XTEXVA01","Exports in goods, s.a.","ESP","Spain","GP","Growth previous period","Q","Quarterly","2015-Q1","Q1-2015","PC","Percentage","0","Units",,,-7.22157834620626,,
"XTEXVA01","Exports in goods, s.a.","ESP","Spain","GP","Growth previous period","Q","Quarterly","2015-Q2","Q2-2015","PC","Percentage","0","Units",,,0.576865359203518,,
"XTEXVA01","Exports in goods, s.a.","ESP","Spain","GP","Growth previous period","Q","Quarterly","2015-Q3","Q3-2015","PC","Percentage","0","Units",,,0.0841180435922956,,
"XTEXVA01","Exports in goods, s.a.","ESP","Spain","GP","Growth previous period","Q","Quarterly","2015-Q4","Q4-2015","PC","Percentage","0","Units",,,-1.46997955081413,,
"XTEXVA01","Exports in goods, s.a.","ESP","Spain","GP","Growth previous period","Q","Quarterly","2016-Q1","Q1-2016","PC","Percentage","0","Units",,,0.934667180923675,,
"XTEXVA01","Exports in goods, s.a.","ESP","Spain","GP","Growth previous period","Q","Quarterly","2016-Q2","Q2-2016","PC","Percentage","0","Units",,,3.39024803553685,,
"XTEXVA01","Exports in goods, s.a.","ESP","Spain","GP","Growth previous period","Q","Quarterly","2016-Q3","Q3-2016","PC","Percentage","0","Units",,,1.19844090847911,,
"XTEXVA01","Exports in goods, s.a.","ESP","Spain","GP","Growth previous period","Q","Quarterly","2016-Q4","Q4-2016","PC","Percentage","0","Units",,,-0.572738989121567,,
"XTEXVA01","Exports in goods, s.a.","ESP","Spain","GP","Growth previous period","Q","Quarterly","2017-Q1","Q1-2017","PC","Percentage","0","Units",,,3.053023830065,,
"XTEXVA01","Exports in goods, s.a.","ESP","Spain","GP","Growth previous period","Q","Quarterly","2017-Q2","Q2-2017","PC","Percentage","0","Units",,,1.63315796543234,,
"XTEXVA01","Exports in goods, s.a.","ESP","Spain","GP","Growth previous period","Q","Quarterly","2017-Q3","Q3-2017","PC","Percentage","0","Units",,,8.10221123161633,,
"XTEXVA01","Exports in goods, s.a.","ESP","Spain","GP","Growth previous period","Q","Quarterly","2017-Q4","Q4-2017","PC","Percentage","0","Units",,,4.4286624921882,,
"XTEXVA01","Exports in goods, s.a.","SWE","Sweden","GP","Growth previous period","Q","Quarterly","2010-Q1","Q1-2010","PC","Percentage","0","Units",,,1.95505416912461,,
"XTEXVA01","Exports in goods, s.a.","SWE","Sweden","GP","Growth previous period","Q","Quarterly","2010-Q2","Q2-2010","PC","Percentage","0","Units",,,2.74091388024791,,
"XTEXVA01","Exports in goods, s.a.","SWE","Sweden","GP","Growth previous period","Q","Quarterly","2010-Q3","Q3-2010","PC","Percentage","0","Units",,,7.54787576998047,,
"XTEXVA01","Exports in goods, s.a.","SWE","Sweden","GP","Growth previous period","Q","Quarterly","2010-Q4","Q4-2010","PC","Percentage","0","Units",,,10.3150365783084,,
"XTEXVA01","Exports in goods, s.a.","SWE","Sweden","GP","Growth previous period","Q","Quarterly","2011-Q1","Q1-2011","PC","Percentage","0","Units",,,5.49133853912583,,
"XTEXVA01","Exports in goods, s.a.","SWE","Sweden","GP","Growth previous period","Q","Quarterly","2011-Q2","Q2-2011","PC","Percentage","0","Units",,,2.9178841650451,,
"XTEXVA01","Exports in goods, s.a.","SWE","Sweden","GP","Growth previous period","Q","Quarterly","2011-Q3","Q3-2011","PC","Percentage","0","Units",,,0.0647730626528166,,
"XTEXVA01","Exports in goods, s.a.","SWE","Sweden","GP","Growth previous period","Q","Quarterly","2011-Q4","Q4-2011","PC","Percentage","0","Units",,,-7.64179059451934,,
"XTEXVA01","Exports in goods, s.a.","SWE","Sweden","GP","Growth previous period","Q","Quarterly","2012-Q1","Q1-2012","PC","Percentage","0","Units",,,-1.12608585194272,,
"XTEXVA01","Exports in goods, s.a.","SWE","Sweden","GP","Growth previous period","Q","Quarterly","2012-Q2","Q2-2012","PC","Percentage","0","Units",,,-1.75648698167077,,
"XTEXVA01","Exports in goods, s.a.","SWE","Sweden","GP","Growth previous period","Q","Quarterly","2012-Q3","Q3-2012","PC","Percentage","0","Units",,,-0.209139657729917,,
"XTEXVA01","Exports in goods, s.a.","SWE","Sweden","GP","Growth previous period","Q","Quarterly","2012-Q4","Q4-2012","PC","Percentage","0","Units",,,-2.90050058475879,,
"XTEXVA01","Exports in goods, s.a.","SWE","Sweden","GP","Growth previous period","Q","Quarterly","2013-Q1","Q1-2013","PC","Percentage","0","Units",,,3.7503896904172,,
"XTEXVA01","Exports in goods, s.a.","SWE","Sweden","GP","Growth previous period","Q","Quarterly","2013-Q2","Q2-2013","PC","Percentage","0","Units",,,-6.42204435214271,,
"XTEXVA01","Exports in goods, s.a.","SWE","Sweden","GP","Growth previous period","Q","Quarterly","2013-Q3","Q3-2013","PC","Percentage","0","Units",,,2.93872246106854,,
"XTEXVA01","Exports in goods, s.a.","SWE","Sweden","GP","Growth previous period","Q","Quarterly","2013-Q4","Q4-2013","PC","Percentage","0","Units",,,-0.188499611900076,,
"XTEXVA01","Exports in goods, s.a.","SWE","Sweden","GP","Growth previous period","Q","Quarterly","2014-Q1","Q1-2014","PC","Percentage","0","Units",,,2.3859553688406,,
"XTEXVA01","Exports in goods, s.a.","SWE","Sweden","GP","Growth previous period","Q","Quarterly","2014-Q2","Q2-2014","PC","Percentage","0","Units",,,-0.360699687283947,,
"XTEXVA01","Exports in goods, s.a.","SWE","Sweden","GP","Growth previous period","Q","Quarterly","2014-Q3","Q3-2014","PC","Percentage","0","Units",,,-3.12683688404132,,
"XTEXVA01","Exports in goods, s.a.","SWE","Sweden","GP","Growth previous period","Q","Quarterly","2014-Q4","Q4-2014","PC","Percentage","0","Units",,,-7.60397054955436,,
"XTEXVA01","Exports in goods, s.a.","SWE","Sweden","GP","Growth previous period","Q","Quarterly","2015-Q1","Q1-2015","PC","Percentage","0","Units",,,-8.35607140545354,,
"XTEXVA01","Exports in goods, s.a.","SWE","Sweden","GP","Growth previous period","Q","Quarterly","2015-Q2","Q2-2015","PC","Percentage","0","Units",,,1.64415313048749,,
"XTEXVA01","Exports in goods, s.a.","SWE","Sweden","GP","Growth previous period","Q","Quarterly","2015-Q3","Q3-2015","PC","Percentage","0","Units",,,-1.55305544465436,,
"XTEXVA01","Exports in goods, s.a.","SWE","Sweden","GP","Growth previous period","Q","Quarterly","2015-Q4","Q4-2015","PC","Percentage","0","Units",,,-1.12670724368732,,
"XTEXVA01","Exports in goods, s.a.","SWE","Sweden","GP","Growth previous period","Q","Quarterly","2016-Q1","Q1-2016","PC","Percentage","0","Units",,,-2.03412514502228,,
"XTEXVA01","Exports in goods, s.a.","SWE","Sweden","GP","Growth previous period","Q","Quarterly","2016-Q2","Q2-2016","PC","Percentage","0","Units",,,3.51086931555038,,
"XTEXVA01","Exports in goods, s.a.","SWE","Sweden","GP","Growth previous period","Q","Quarterly","2016-Q3","Q3-2016","PC","Percentage","0","Units",,,-0.833720511770236,,
"XTEXVA01","Exports in goods, s.a.","SWE","Sweden","GP","Growth previous period","Q","Quarterly","2016-Q4","Q4-2016","PC","Percentage","0","Units",,,1.42501475579234,,
"XTEXVA01","Exports in goods, s.a.","SWE","Sweden","GP","Growth previous period","Q","Quarterly","2017-Q1","Q1-2017","PC","Percentage","0","Units",,,1.10656754895714,,
"XTEXVA01","Exports in goods, s.a.","SWE","Sweden","GP","Growth previous period","Q","Quarterly","2017-Q2","Q2-2017","PC","Percentage","0","Units",,,3.32362216434445,,
"XTEXVA01","Exports in goods, s.a.","SWE","Sweden","GP","Growth previous period","Q","Quarterly","2017-Q3","Q3-2017","PC","Percentage","0","Units",,,8.25750213496813,,
"XTEXVA01","Exports in goods, s.a.","SWE","Sweden","GP","Growth previous period","Q","Quarterly","2017-Q4","Q4-2017","PC","Percentage","0","Units",,,2.42078297819517,,
"XTEXVA01","Exports in goods, s.a.","CHE","Switzerland","GP","Growth previous period","Q","Quarterly","2010-Q1","Q1-2010","PC","Percentage","0","Units",,,-0.246838766245618,,
"XTEXVA01","Exports in goods, s.a.","CHE","Switzerland","GP","Growth previous period","Q","Quarterly","2010-Q2","Q2-2010","PC","Percentage","0","Units",,,-3.07809654876756,,
"XTEXVA01","Exports in goods, s.a.","CHE","Switzerland","GP","Growth previous period","Q","Quarterly","2010-Q3","Q3-2010","PC","Percentage","0","Units",,,7.5359424521846,,
"XTEXVA01","Exports in goods, s.a.","CHE","Switzerland","GP","Growth previous period","Q","Quarterly","2010-Q4","Q4-2010","PC","Percentage","0","Units",,,7.10725009660395,,
"XTEXVA01","Exports in goods, s.a.","CHE","Switzerland","GP","Growth previous period","Q","Quarterly","2011-Q1","Q1-2011","PC","Percentage","0","Units",,,5.71221143097948,,
"XTEXVA01","Exports in goods, s.a.","CHE","Switzerland","GP","Growth previous period","Q","Quarterly","2011-Q2","Q2-2011","PC","Percentage","0","Units",,,8.60224079848896,,
"XTEXVA01","Exports in goods, s.a.","CHE","Switzerland","GP","Growth previous period","Q","Quarterly","2011-Q3","Q3-2011","PC","Percentage","0","Units",,,0.594284844930195,,
"XTEXVA01","Exports in goods, s.a.","CHE","Switzerland","GP","Growth previous period","Q","Quarterly","2011-Q4","Q4-2011","PC","Percentage","0","Units",,,-5.41331654569829,,
"XTEXVA01","Exports in goods, s.a.","CHE","Switzerland","GP","Growth previous period","Q","Quarterly","2012-Q1","Q1-2012","PC","Percentage","0","Units",,,-1.57341544714946,,
"XTEXVA01","Exports in goods, s.a.","CHE","Switzerland","GP","Growth previous period","Q","Quarterly","2012-Q2","Q2-2012","PC","Percentage","0","Units",,,-1.89506829238859,,
"XTEXVA01","Exports in goods, s.a.","CHE","Switzerland","GP","Growth previous period","Q","Quarterly","2012-Q3","Q3-2012","PC","Percentage","0","Units",,,-0.0513140101889841,,
"XTEXVA01","Exports in goods, s.a.","CHE","Switzerland","GP","Growth previous period","Q","Quarterly","2012-Q4","Q4-2012","PC","Percentage","0","Units",,,0.970951017863855,,
"XTEXVA01","Exports in goods, s.a.","CHE","Switzerland","GP","Growth previous period","Q","Quarterly","2013-Q1","Q1-2013","PC","Percentage","0","Units",,,0.796289527238707,,
"XTEXVA01","Exports in goods, s.a.","CHE","Switzerland","GP","Growth previous period","Q","Quarterly","2013-Q2","Q2-2013","PC","Percentage","0","Units",,,-1.45177904931724,,
"XTEXVA01","Exports in goods, s.a.","CHE","Switzerland","GP","Growth previous period","Q","Quarterly","2013-Q3","Q3-2013","PC","Percentage","0","Units",,,2.37405404589369,,
"XTEXVA01","Exports in goods, s.a.","CHE","Switzerland","GP","Growth previous period","Q","Quarterly","2013-Q4","Q4-2013","PC","Percentage","0","Units",,,1.69790106100489,,
"XTEXVA01","Exports in goods, s.a.","CHE","Switzerland","GP","Growth previous period","Q","Quarterly","2014-Q1","Q1-2014","PC","Percentage","0","Units",,,3.87570406358649,,
"XTEXVA01","Exports in goods, s.a.","CHE","Switzerland","GP","Growth previous period","Q","Quarterly","2014-Q2","Q2-2014","PC","Percentage","0","Units",,,0.914868500986756,,
"XTEXVA01","Exports in goods, s.a.","CHE","Switzerland","GP","Growth previous period","Q","Quarterly","2014-Q3","Q3-2014","PC","Percentage","0","Units",,,-0.675218309843846,,
"XTEXVA01","Exports in goods, s.a.","CHE","Switzerland","GP","Growth previous period","Q","Quarterly","2014-Q4","Q4-2014","PC","Percentage","0","Units",,,-5.36585901845697,,
"XTEXVA01","Exports in goods, s.a.","CHE","Switzerland","GP","Growth previous period","Q","Quarterly","2015-Q1","Q1-2015","PC","Percentage","0","Units",,,-2.48849280313487,,
"XTEXVA01","Exports in goods, s.a.","CHE","Switzerland","GP","Growth previous period","Q","Quarterly","2015-Q2","Q2-2015","PC","Percentage","0","Units",,,-1.18205067863828,,
"XTEXVA01","Exports in goods, s.a.","CHE","Switzerland","GP","Growth previous period","Q","Quarterly","2015-Q3","Q3-2015","PC","Percentage","0","Units",,,-0.881402673146974,,
"XTEXVA01","Exports in goods, s.a.","CHE","Switzerland","GP","Growth previous period","Q","Quarterly","2015-Q4","Q4-2015","PC","Percentage","0","Units",,,1.49471245040944,,
"XTEXVA01","Exports in goods, s.a.","CHE","Switzerland","GP","Growth previous period","Q","Quarterly","2016-Q1","Q1-2016","PC","Percentage","0","Units",,,-1.41905231273059,,
"XTEXVA01","Exports in goods, s.a.","CHE","Switzerland","GP","Growth previous period","Q","Quarterly","2016-Q2","Q2-2016","PC","Percentage","0","Units",,,3.7933305009849,,
"XTEXVA01","Exports in goods, s.a.","CHE","Switzerland","GP","Growth previous period","Q","Quarterly","2016-Q3","Q3-2016","PC","Percentage","0","Units",,,1.51895827755855,,
"XTEXVA01","Exports in goods, s.a.","CHE","Switzerland","GP","Growth previous period","Q","Quarterly","2016-Q4","Q4-2016","PC","Percentage","0","Units",,,-4.16690652269843,,
"XTEXVA01","Exports in goods, s.a.","CHE","Switzerland","GP","Growth previous period","Q","Quarterly","2017-Q1","Q1-2017","PC","Percentage","0","Units",,,2.6708959297362,,
"XTEXVA01","Exports in goods, s.a.","CHE","Switzerland","GP","Growth previous period","Q","Quarterly","2017-Q2","Q2-2017","PC","Percentage","0","Units",,,2.3119029797008,,
"XTEXVA01","Exports in goods, s.a.","CHE","Switzerland","GP","Growth previous period","Q","Quarterly","2017-Q3","Q3-2017","PC","Percentage","0","Units",,,3.91983081316653,,
"XTEXVA01","Exports in goods, s.a.","CHE","Switzerland","GP","Growth previous period","Q","Quarterly","2017-Q4","Q4-2017","PC","Percentage","0","Units",,,0.458115873138247,,
"XTEXVA01","Exports in goods, s.a.","TUR","Türkiye","GP","Growth previous period","Q","Quarterly","2010-Q1","Q1-2010","PC","Percentage","0","Units",,,-2.98558473657826,,
